path	sha256
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260925T130907Z_lypla1_PCscore_v1/private/CAMP_expression.tsv	705ae202210af8949892e7589484f0273cf058bb67cfbb61a19602cfffc3050d
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/data/candidates/camp_primary_tissue_multicancer/processed_metabolomics/PreprocessedData_BRCA1.xlsx	db794682a04b62ccedd295cee8247d951ce39059549eaae7d39999bf66b3bf17
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260919T151200Z_all117_robustness_v2/source/MCPcounter_genes.txt	408f6c5d02c8f9bd2f1599c598367881853520934f8ce398a4886a8b296922bb
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260919_followup_ER_v2/source/geo_metadata_lines.txt	22f8610e75c87b55238d4e40b8df77c644fc16d3d9a2c8875ca3bac365243edd
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260925T130907Z_lypla1_PCscore_v1/brca_lypla1_PCscore_analyze_v1.py	603089bb616e2f3fe160be9a6416bb2af686206bdd966969db875840c5f4159d
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260925T130907Z_lypla1_PCscore_v1/brca_lypla1_paired_delta_v1.py	551bbe5aa6f2d40de0d21cf1b69c51dfcc880f19ce82053997e2172dcead388c
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260925T130907Z_lypla1_PCscore_v1/public/frozen_score_members.tsv	75622752714ac2ad6de1022846f0a7cfe785bdc96b78040c46aae09735b48a48
repository:code/brca_lypla1_PCscore_audit_v1.R	07f5cb70d7a1e9d842b898b62ef40486d01d3a5976aeb2ee7f4d5745c867e286
repository:code/brca_sc117_Wu2021_config.json	e1a23aba7770698820d31ccc8adeb1ab61e6c6f849f8f1fac82a6f8f5554bde1
repository:code/brca_sc117_Pal2021_config.json	12f2b2da80b0ad9531fbe267d6bb0038f92006851ce56a2bbdde97a4345b414b
