path	sha256
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSG00000122912_human_lookup.json	0bd772ef56a20f6ec6677739f1d7927e8c696fa365c8d53779da121abd41124f
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSG00000135423_human_lookup.json	d2e0e31aa864a5f55a194e3e29543fb21eb99d9cfda465df921c019fed2ee9c8
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSG00000142910_human_lookup.json	a7d833e958b0f11c87db06739bcb54845b7c3804c6390d5b83c71c2dff71a046
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSG00000171867_human_lookup.json	b57b18d9dcfa06fad6f76e2c1f1b852648210a641a52dee06e98d96dfbdfac67
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSG00000174567_human_lookup.json	bc553bbc8f55118e097b0ab9c66a2c326361b3c553f2e63545bbbdcf4cc08ee2
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSG00000183032_human_lookup.json	6e2260978e0a4cb24dc206a0745f9c8fb979c088b72dc85b456ea11f6d8bd7ec
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSG00000198805_human_lookup.json	518e21d6a5dbec80954491cc359252e8d4eddb702fd749c12da4a5dc9318bd27
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSG00000250799_human_lookup.json	c90c1a7aa02bba1730cad2fc5d702b7b5915bfa5b6702e6c05d8e3ac734ef10d
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSG00000276234_human_lookup.json	57a1b94763f938b2af3fe1291ae3fd4129280bac3a730b25e0bb565ee1b6d968
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000001270_lookup.json	caa6e119f01a864d3704fbc33473f0547bcc11f93a37716e2fb99005dc5c91ac
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000001670_lookup.json	787480dcca055ab9e16b402e7c239dabd1ddd341ae3583c750933186a307514c
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000001773_lookup.json	9f11acf1572d1f356034085c777ee8c1d924c8cb433508af443d8635981efb61
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000003623_lookup.json	d1ee5ca05dc8e8497414790853dafd433fdecfa174ee063332d8f018c6a43de0
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000005615_lookup.json	0b1efb62c5ffce508fc76d125be4c75b8f76f3496b16f685971a12a9a5961451
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000005949_lookup.json	3b396e87c7971bf26bb346d85561729d39e91e76a51256e5cc25d85f5c348c28
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000011179_lookup.json	d0f4635c36433660cdca6fe554694c528b5205091934ba596f703daa2480e656
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000017697_lookup.json	4eaee1c95b1ee511f3266a2ba03df5f49cdb2d55b3b75cf4b3c8fb47fa7277d7
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000017718_lookup.json	abdffcd2e0c69cef4d3cf5f2136458e9e5018c8244077812e787f3b95ce6a0a6
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000018846_lookup.json	18e55b0bc1c2dfa8ccfa8c8719d261e319cb60c7adbf9af3aaa0c66305af34d0
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000019179_lookup.json	7245306b1b3f866b77d2e2e2d24b965b36fc550aaeec9735ed666de96b503f67
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000019987_lookup.json	cb3db0e68f8debf55af83b9a72a08b75506a6d2514932a8e7364d05458e34883
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000020017_lookup.json	b9ac8cf1e78912877ffa5f0e99e72a2691dee0ffeaffff7d6bb0d069c9462c97
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000020051_lookup.json	5ac0e45388f2d25815cdc470b7dcaf10939066d4c1fc40fbaa1623408b88f9c0
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000020089_lookup.json	ca0cb3a8679b3d51b500e6f5981ba4d8b4e6f4f6a52e5f0346b920b3c89fe356
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000020150_lookup.json	7309874bb8d40ac0bbe40a24f588b93801d02141846c085fd6a4775c83fe9c04
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000020277_lookup.json	e25c8afc562d760008727dcd89e571a85bba5dedba323a8b74f466a7ab01a6b1
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000020321_lookup.json	9bcce21fafffd3cd56367b84122e48205d491312decbd3e5a753eaeb96c0a214
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000020407_lookup.json	e9c5a8063e9431cd05fa52c599aa5e10cfdc1b2356f74328151ea637eeed0c2d
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000020534_lookup.json	1ef498d7c5e54ade64a48c5137a40390b50bd8020bc52dea13cc28f6270929ca
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000020572_lookup.json	f8c967c2ceac136ac6ce34f9bc37df01da9a538852c44f76447807c5ebb9c19d
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000020638_lookup.json	2e5b7d739b37a6faad5ec262178206a6de1ed28c6ba85225c39c2ab1f56f45f4
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000020917_lookup.json	011d3c41df5ac4a44555aee861a42ad1ee3cf013120a1c3a33bd2f6a5557a888
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000021125_lookup.json	3c7f3d2ccb1f1f8101831b0152b543fe1258a50f99228cd23113f2472afde71c
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000021196_lookup.json	db96e217d9136893f25f543fa51a4e8d2e70f0a0e6bfcc9ffdb10fa100d1e296
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000021273_lookup.json	1b3fda8bf0f5045e5dcaeeea80e7ac0be0781c0897b8c82b84597edbc7c4f625
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000022304_lookup.json	20ecd5f5f6acf6e9455b9f2efa093b64a297db1e41e8524e8323ef10b5185ca3
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000022351_lookup.json	ccc8cb35da6e0dbcc349080b3e597e715cdbbca330abeaf5fd716ee23450e6e0
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000022474_lookup.json	1791469f4eced29504521196452e12456f5c6b92691ab103b15016a3040555b8
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000022571_lookup.json	ee06f0665670ea87926730603e3f2187e13446590d4520eedcd85060c83877b2
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000022617_lookup.json	bf268fedf5dfe399572a3c29d7a6548ce7e1f762cad4fc4560ce48b357bf3daa
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000022711_lookup.json	3b73d5eee19d04f740e2207dbe35248b834bb1fd90b0a4174f635045df844b20
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000023045_lookup.json	897d9178e0bdf1cda0727f032f905c24144dbecada81cd1c2c0c76d2608e17bd
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000024525_lookup.json	c41128958feab95bc11d006def0fd4da964831aebebd96d484a0528adbb69de4
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000024712_lookup.json	66178fbc5c010e77fa5f174a493c87c685867d9be4cabeafb4310f037f4156e0
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000024843_lookup.json	65d25eefca9829935a1b502c660af8904f957c74c2466155708f4ec7f6f58c46
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000024900_lookup.json	9af672446777a72ee4128b7964a27c5f15adf3f8196f1ee5e743aeafe1edf7b5
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000025137_lookup.json	7faae443ef3bc0a39cdcaeb3e7a4513bc90c313c739f2d1d1935097448075101
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000025140_lookup.json	63d05d65a731bda8d8eefc5e71cc8ab0ecaac16b3231315206e103ed1ccb6c78
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000025190_lookup.json	0ae6fad02adcc2094f644c787a2e54e06a1822590cf6ac7dd4004f1356eb29f6
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000025403_lookup.json	036e7dac9d3b4b85f2433973f47a79836b90c824f5c007d8b336fe9d08a8dec9
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000025630_lookup.json	fc8c605aafcebcb0a36821f776c9955fb4a98610526a6baed1b1c994430a7fcc
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000026103_lookup.json	4105169693c5aae1e647d6ab3a8a091922427e1b558af381ba50e31842f8a87e
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000026473_lookup.json	e33b198334e65e7550a74f624637685ccab4b5945a155863681d5343890ba76e
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000026520_lookup.json	90b553aa6acc8d48059424da5170dd712a273eb15ec9086ebd8d3697fa14bbdf
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000026526_lookup.json	c52afb478c4810ace0e69ad63eb06324367ebd2f4a6ae832382ac1529b041766
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260921T034354Z_asns117_programs_v1/source/ensembl110/ENSMUSG00000026600_lookup.json	8c66aa8836b2e5d791dd201e046e5a2bf8c599a32efbe63e1409fa8dcfbcb979
