path	sha256
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260925T133935Z_lypla1_KEGGscore_v1/private/Wu2021_expression.tsv	1e196b4344455bd82bb218702e3b666d2c9e81aa27f92f6e33f07f55d3bcee75
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260925T133935Z_lypla1_KEGGscore_v1/private/Pal2021_reprocessed_expression.tsv	b05126679311266fdce095879bc140087ae370aa407b7c146df4fd6d1ba9b4a6
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260925T133935Z_lypla1_KEGGscore_v1/private/CAMP_expression.tsv	a3f49e5ffdb64cc407120655ddbb214838b5bbb4da41d5f2bdcc1b69eac533b1
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/data/candidates/camp_primary_tissue_multicancer/processed_metabolomics/PreprocessedData_BRCA1.xlsx	db794682a04b62ccedd295cee8247d951ce39059549eaae7d39999bf66b3bf17
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260919T151200Z_all117_robustness_v2/source/MCPcounter_genes.txt	408f6c5d02c8f9bd2f1599c598367881853520934f8ce398a4886a8b296922bb
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260919_followup_ER_v2/source/geo_metadata_lines.txt	22f8610e75c87b55238d4e40b8df77c644fc16d3d9a2c8875ca3bac365243edd
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260925T133935Z_lypla1_KEGGscore_v1/brca_lypla1_KEGGscore_analyze_v1.py	de2a4cde033b6d6ab6d95f75b0509e442aaff260fc4399844b9921544635bb42
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260925T133935Z_lypla1_KEGGscore_v1/brca_lypla1_paired_delta_v1.py	551bbe5aa6f2d40de0d21cf1b69c51dfcc880f19ce82053997e2172dcead388c
/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/results/collaborative/BRCA/A/20260925T133935Z_lypla1_KEGGscore_v1/public/frozen_score_members.tsv	0025720fe7dfe7f013115d49d7291fd6bf72d49e77f9c05f6f2bddbd6821ab87
repository:code/brca_lypla1_PCscore_audit_v1.R	07f5cb70d7a1e9d842b898b62ef40486d01d3a5976aeb2ee7f4d5745c867e286
repository:code/brca_lypla1_score_comparison_v1.py	05278766e4df25d196effb573b1c0ed92860529b3e0f862496dc651665292629
repository:results/BRCA/06_EXTERNAL/20260925T130907Z_lypla1_PCscore_v1/results.tsv	d5603df27f2d944767f3d2dfe895225bcc40927c1cdfabc096da163c4011fd71
repository:results/BRCA/06_EXTERNAL/20260925T130907Z_lypla1_PCscore_v1/frozen_score_members.tsv	75622752714ac2ad6de1022846f0a7cfe785bdc96b78040c46aae09735b48a48
